Generation,Cost,Perception Entropy,Coverage,s0_type,s0_x,s0_y,s0_z,s0_qw,s0_qx,s0_qy,s0_qz,s1_type,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz
82,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,inf,inf,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16237548351578174,0.005351104801160814,0.18824431275753023,-0.6684668660163879,-0.25430887937545776,-0.6620640754699707,-0.2239423543214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,14.809229082531399,0.1382198952879581,1,0,-0.16243193094117986,0.005356885453790831,0.18642104910914611,-0.6678423881530762,-0.2545088827610016,-0.6625525951385498,-0.22413325309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,14.809229082531399,0.1382198952879581,1,0,-0.1624552642740939,0.005351104801160814,0.18823659920552924,-0.6685390472412109,-0.2542552053928375,-0.6621630191802979,-0.2234947830438614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
